source,line,function,ncalls,tottime,cumtime,backend,run
solution_clean_qiskit.py,47,ansatz,12928,7.642350800000001,163.940797,solution_clean_qiskit,1
solution_clean_qiskit.py,57,get_unitary_matrix,404,0.301186,152.689916,solution_clean_qiskit,4
solution_clean_qiskit.py,57,get_unitary_matrix,404,0.2962361,152.4876432,solution_clean_qiskit,5
solution_clean_qiskit.py,57,get_unitary_matrix,404,0.28912950000000004,151.73767270000002,solution_clean_qiskit,3
solution_clean_qiskit.py,81,loss_func,200,0.023420100000000003,151.3128562,solution_clean_qiskit,4
solution_clean_qiskit.py,81,loss_func,200,0.0232961,150.8785972,solution_clean_qiskit,5
solution_clean_qiskit.py,81,loss_func,200,0.0235818,150.21693860000002,solution_clean_qiskit,3
solution_clean_qiskit.py,110,loss_only,100,0.0002354,98.70675390000001,solution_clean_qiskit,2
solution_clean_qiskit.py,47,ansatz,12928,3.5743349,84.9617941,solution_clean_qiskit,2
solution_clean_qiskit.py,110,loss_only,100,0.0001975,75.10816220000001,solution_clean_qiskit,4
solution_clean_qiskit.py,110,loss_only,100,0.0002156,74.7557993,solution_clean_qiskit,5
solution_clean_qiskit.py,110,loss_only,100,0.00021280000000000002,73.8183652,solution_clean_qiskit,3
solution_clean_qiskit.py,47,ansatz,12928,2.6503406000000003,67.3302084,solution_clean_qiskit,4
solution_clean_qiskit.py,47,ansatz,12928,2.5934213,65.889584,solution_clean_qiskit,5
solution_clean_qiskit.py,47,ansatz,12928,2.5245443,64.9443731,solution_clean_qiskit,3
solution_clean_pennylane.py,11,__init__,1,5.2100000000000006e-05,9.074985,solution_clean_pennylane,3
solution_clean_pennylane.py,11,__init__,1,4.7600000000000005e-05,8.9792558,solution_clean_pennylane,1
solution_clean_pennylane.py,11,__init__,1,3.23e-05,8.277647100000001,solution_clean_pennylane,5
solution_clean_pennylane.py,11,__init__,1,4.1400000000000003e-05,8.243860100000001,solution_clean_pennylane,2
solution_clean_pennylane.py,11,__init__,1,3.32e-05,8.1792016,solution_clean_pennylane,4
solution_clean_pennylane.py,132,loss_plot,1,0.0001009,2.4153781000000003,solution_clean_pennylane,1
solution_clean_pennylane.py,171,save_plot,3,5.3400000000000004e-05,1.4687638,solution_clean_pennylane,1
solution_clean_qiskit.py,195,loss_plot,1,3.18e-05,1.0463207,solution_clean_qiskit,1
solution_clean_qiskit.py,14,__init__,1,9.05e-05,0.8152745,solution_clean_qiskit,2
solution_clean_pennylane.py,163,plot_matrix_as_image,1,4.16e-05,0.7752041000000001,solution_clean_pennylane,1
solution_clean_qiskit.py,14,__init__,1,6.720000000000001e-05,0.7254096000000001,solution_clean_qiskit,5
solution_clean_qiskit.py,14,__init__,1,6.69e-05,0.6825459,solution_clean_qiskit,3
solution_clean_qiskit.py,14,__init__,1,5.7100000000000006e-05,0.6461239000000001,solution_clean_qiskit,1
solution_clean_qiskit.py,14,__init__,1,5.36e-05,0.6331183,solution_clean_qiskit,4
solution_clean_qiskit.py,195,loss_plot,1,3.09e-05,0.5922867,solution_clean_qiskit,3
solution_clean_pennylane.py,146,plot_singular_values_comparison,1,8.570000000000001e-05,0.5641018,solution_clean_pennylane,1
solution_clean_pennylane.py,132,loss_plot,1,2.3100000000000002e-05,0.5238685000000001,solution_clean_pennylane,2
solution_clean_qiskit.py,195,loss_plot,1,3.13e-05,0.5050759,solution_clean_qiskit,2
solution_clean_qiskit.py,195,loss_plot,1,2.5200000000000003e-05,0.46703510000000004,solution_clean_qiskit,5
solution_clean_qiskit.py,195,loss_plot,1,2.79e-05,0.43488730000000003,solution_clean_qiskit,4
solution_clean_pennylane.py,132,loss_plot,1,2.02e-05,0.3663902,solution_clean_pennylane,4
solution_clean_pennylane.py,132,loss_plot,1,1.6100000000000002e-05,0.36356730000000004,solution_clean_pennylane,5
solution_clean_pennylane.py,132,loss_plot,1,1.6400000000000002e-05,0.3635492,solution_clean_pennylane,3
solution_clean_pennylane.py,171,save_plot,3,1.59e-05,0.32318230000000003,solution_clean_pennylane,2
solution_clean_pennylane.py,171,save_plot,3,1.39e-05,0.2822004,solution_clean_pennylane,5
solution_clean_pennylane.py,171,save_plot,3,1.4700000000000002e-05,0.28120090000000003,solution_clean_pennylane,3
solution_clean_pennylane.py,171,save_plot,3,1.32e-05,0.28102570000000004,solution_clean_pennylane,4
solution_clean_qiskit.py,231,plot_matrix_as_image,1,1.88e-05,0.15466660000000002,solution_clean_qiskit,1
solution_clean_qiskit.py,231,plot_matrix_as_image,1,1.58e-05,0.1525263,solution_clean_qiskit,4
solution_clean_pennylane.py,163,plot_matrix_as_image,1,1.4700000000000002e-05,0.1512834,solution_clean_pennylane,2
solution_clean_qiskit.py,231,plot_matrix_as_image,1,1.87e-05,0.15082890000000002,solution_clean_qiskit,3
solution_clean_qiskit.py,231,plot_matrix_as_image,1,1.88e-05,0.150394,solution_clean_qiskit,2
solution_clean_qiskit.py,231,plot_matrix_as_image,1,1.67e-05,0.1482439,solution_clean_qiskit,5
solution_clean_pennylane.py,163,plot_matrix_as_image,1,1.06e-05,0.1445182,solution_clean_pennylane,4
solution_clean_pennylane.py,163,plot_matrix_as_image,1,1.0500000000000001e-05,0.14418040000000001,solution_clean_pennylane,5
solution_clean_pennylane.py,163,plot_matrix_as_image,1,9.800000000000001e-06,0.14363040000000002,solution_clean_pennylane,3
solution_clean_qiskit.py,212,plot_singular_values_comparison,1,2.7400000000000002e-05,0.12795610000000002,solution_clean_qiskit,2
solution_clean_qiskit.py,212,plot_singular_values_comparison,1,2.39e-05,0.1253765,solution_clean_qiskit,1
solution_clean_qiskit.py,212,plot_singular_values_comparison,1,1.88e-05,0.1193502,solution_clean_qiskit,3
solution_clean_qiskit.py,212,plot_singular_values_comparison,1,1.8900000000000002e-05,0.1184858,solution_clean_qiskit,5
solution_clean_qiskit.py,212,plot_singular_values_comparison,1,1.77e-05,0.11728630000000001,solution_clean_qiskit,4
solution_clean_pennylane.py,146,plot_singular_values_comparison,1,2.16e-05,0.1162513,solution_clean_pennylane,2
solution_clean_pennylane.py,146,plot_singular_values_comparison,1,1.9600000000000002e-05,0.10737640000000001,solution_clean_pennylane,5
solution_clean_pennylane.py,146,plot_singular_values_comparison,1,1.74e-05,0.1064128,solution_clean_pennylane,3
solution_clean_pennylane.py,146,plot_singular_values_comparison,1,2.43e-05,0.1049017,solution_clean_pennylane,4
solution_clean_pennylane.py,180,from_image,1,9.38e-05,0.0513691,solution_clean_pennylane,3
solution_clean_qiskit.py,123,<genexpr>,2000,0.0039404,0.026906500000000003,solution_clean_qiskit,1
solution_clean_qiskit.py,252,from_image,1,2.25e-05,0.0243756,solution_clean_qiskit,3
solution_clean_pennylane.py,112,frobenius_norm_error,1,0.0006643,0.021201900000000003,solution_clean_pennylane,1
solution_clean_qiskit.py,252,from_image,1,5.92e-05,0.018156500000000002,solution_clean_qiskit,2
solution_clean_qiskit.py,123,<genexpr>,2000,0.0019434,0.0147843,solution_clean_qiskit,2
solution_clean_pennylane.py,180,from_image,1,0.0003592,0.0123437,solution_clean_pennylane,1
solution_clean_pennylane.py,39,<listcomp>,12928,0.012008900000000001,0.012008900000000001,solution_clean_pennylane,1
solution_clean_qiskit.py,123,<genexpr>,2000,0.0016322,0.011747800000000001,solution_clean_qiskit,5
solution_clean_qiskit.py,123,<genexpr>,2000,0.0015099,0.0114272,solution_clean_qiskit,4
solution_clean_qiskit.py,123,<genexpr>,2000,0.0014774,0.0111985,solution_clean_qiskit,3
solution_clean_pennylane.py,39,<listcomp>,12928,0.0111483,0.0111483,solution_clean_pennylane,3
solution_clean_pennylane.py,39,<listcomp>,12928,0.0110492,0.0110492,solution_clean_pennylane,5
solution_clean_pennylane.py,39,<listcomp>,12928,0.0109338,0.0109338,solution_clean_pennylane,4
solution_clean_pennylane.py,39,<listcomp>,12928,0.010916700000000001,0.010916700000000001,solution_clean_pennylane,2
solution_clean_qiskit.py,93,<listcomp>,200,0.0030756000000000004,0.009800000000000001,solution_clean_qiskit,1
solution_clean_qiskit.py,155,frobenius_norm_error,1,0.00022830000000000002,0.0066858,solution_clean_qiskit,1
solution_clean_pennylane.py,190,random_matrix,1,0.00023270000000000002,0.006376000000000001,solution_clean_pennylane,1
solution_clean_qiskit.py,93,<listcomp>,200,0.0018553,0.005829,solution_clean_qiskit,2
solution_clean_pennylane.py,180,from_image,1,4.2000000000000004e-05,0.0053416,solution_clean_pennylane,2
solution_clean_pennylane.py,180,from_image,1,4.3100000000000004e-05,0.0051471,solution_clean_pennylane,5
solution_clean_qiskit.py,252,from_image,1,2.2700000000000003e-05,0.0050943,solution_clean_qiskit,4
solution_clean_qiskit.py,252,from_image,1,1.9900000000000003e-05,0.0048392,solution_clean_qiskit,1
solution_clean_pennylane.py,180,from_image,1,4.2000000000000004e-05,0.004834300000000001,solution_clean_pennylane,4
solution_clean_qiskit.py,252,from_image,1,2.1300000000000003e-05,0.0047299,solution_clean_qiskit,5
solution_clean_qiskit.py,93,<listcomp>,200,0.0014122000000000002,0.0045954,solution_clean_qiskit,4
solution_clean_qiskit.py,93,<listcomp>,200,0.0014858,0.0045145,solution_clean_qiskit,5
solution_clean_qiskit.py,93,<listcomp>,200,0.0014107000000000002,0.0045037,solution_clean_qiskit,3
solution_clean_qiskit.py,155,frobenius_norm_error,1,0.0002391,0.0035797000000000003,solution_clean_qiskit,2
solution_clean_qiskit.py,261,generate_random_matrix,1,4.9000000000000005e-05,0.0021711,solution_clean_qiskit,1
solution_clean_pennylane.py,112,frobenius_norm_error,1,0.0001596,0.0018233000000000001,solution_clean_pennylane,2
solution_clean_pennylane.py,112,frobenius_norm_error,1,0.0001337,0.0016742,solution_clean_pennylane,5
solution_clean_pennylane.py,112,frobenius_norm_error,1,0.0001392,0.0016737000000000002,solution_clean_pennylane,3
solution_clean_pennylane.py,112,frobenius_norm_error,1,0.00012560000000000002,0.0016282,solution_clean_pennylane,4
solution_clean_qiskit.py,155,frobenius_norm_error,1,0.0001855,0.0008944000000000001,solution_clean_qiskit,4
solution_clean_qiskit.py,155,frobenius_norm_error,1,0.00016900000000000002,0.0008653,solution_clean_qiskit,3
solution_clean_qiskit.py,155,frobenius_norm_error,1,0.0001756,0.0008621000000000001,solution_clean_qiskit,5
solution_clean_qiskit.py,188,__init__,1,6.200000000000001e-06,0.0006898000000000001,solution_clean_qiskit,2
solution_clean_qiskit.py,188,__init__,1,5.1e-06,0.0005755000000000001,solution_clean_qiskit,5
solution_clean_qiskit.py,188,__init__,1,5.600000000000001e-06,0.00048580000000000004,solution_clean_qiskit,1
solution_clean_qiskit.py,188,__init__,1,4.000000000000001e-06,0.0003578,solution_clean_qiskit,4
solution_clean_qiskit.py,188,__init__,1,3.7e-06,0.0003355,solution_clean_qiskit,3
solution_clean_qiskit.py,261,generate_random_matrix,1,2.4900000000000002e-05,0.00018460000000000001,solution_clean_qiskit,2
solution_clean_pennylane.py,190,random_matrix,1,2.75e-05,0.0001296,solution_clean_pennylane,2
solution_clean_pennylane.py,190,random_matrix,1,3.18e-05,0.0001284,solution_clean_pennylane,3
solution_clean_pennylane.py,190,random_matrix,1,3.04e-05,0.0001127,solution_clean_pennylane,5
solution_clean_qiskit.py,261,generate_random_matrix,1,2.09e-05,0.00010850000000000001,solution_clean_qiskit,4
solution_clean_pennylane.py,190,random_matrix,1,2.01e-05,0.0001065,solution_clean_pennylane,4
solution_clean_qiskit.py,261,generate_random_matrix,1,3.1700000000000005e-05,0.00010410000000000001,solution_clean_qiskit,3
solution_clean_qiskit.py,261,generate_random_matrix,1,2.01e-05,0.0001016,solution_clean_qiskit,5
solution_clean_qiskit.py,13,VQSVD,1,2e-05,2e-05,solution_clean_qiskit,5
solution_clean_pennylane.py,34,<listcomp>,1,1.1400000000000001e-05,1.7500000000000002e-05,solution_clean_pennylane,3
solution_clean_pennylane.py,34,<listcomp>,1,9.800000000000001e-06,1.59e-05,solution_clean_pennylane,1
solution_clean_qiskit.py,13,VQSVD,1,1.23e-05,1.23e-05,solution_clean_qiskit,2
solution_clean_qiskit.py,13,VQSVD,1,1.04e-05,1.04e-05,solution_clean_qiskit,4
solution_clean_pennylane.py,34,<listcomp>,1,5e-06,8.1e-06,solution_clean_pennylane,2
solution_clean_qiskit.py,13,VQSVD,1,7.9e-06,7.9e-06,solution_clean_qiskit,3
solution_clean_pennylane.py,34,<listcomp>,1,4.6e-06,7.7e-06,solution_clean_pennylane,4
solution_clean_pennylane.py,34,<listcomp>,1,4.4e-06,7.4e-06,solution_clean_pennylane,5
